  40.0   0.6164236985570301E-04   0.3086605737832612E-01   0.5958297145022687E+00   0.3651296556539802E-06   0.7557164628379319E+01   0.1368703601603050E-04   0.2002906359004663E+02   0.2159201303185982E-02
  43.3   0.7444185856890933E-04   0.3087175835676545E-01   0.5959337493535803E+00   0.3510215669248866E-06   0.7539357099539563E+01   0.1308915339905873E-04   0.2001894497959946E+02   0.2323537280822529E-02
  46.7   0.8837065844425097E-04   0.3087729947457129E-01   0.5960380462675402E+00   0.3371182410042437E-06   0.7521640842507279E+01   0.1324599803740076E-04   0.2000886789165654E+02   0.2488380727793993E-02
  50.0   0.1033728627436996E-03   0.3088267839268691E-01   0.5961427714895171E+00   0.3235426649568656E-06   0.7504007650862289E+01   0.1360281897486901E-04   0.1999883169335070E+02   0.2653283648027682E-02
  53.3   0.1193892026970984E-03   0.3088789415060148E-01   0.5962480129528892E+00   0.3103534548181841E-06   0.7486450710839344E+01   0.1399887872205023E-04   0.1998883595450424E+02   0.2818939169247400E-02
  56.7   0.1363577935292986E-03   0.3089294702613231E-01   0.5963538236576612E+00   0.2976504278788992E-06   0.7468962747355820E+01   0.1439165100301704E-04   0.1997888027050670E+02   0.2984868962514486E-02
  60.0   0.1542148537678857E-03   0.3089783836269110E-01   0.5964602373004125E+00   0.2854650459478802E-06   0.7451538392174035E+01   0.1477156750603681E-04   0.1996896421877082E+02   0.3151718143483371E-02
  63.3   0.1728953398383241E-03   0.3090257042023496E-01   0.5965672733609008E+00   0.2738642575447286E-06   0.7434171986497509E+01   0.1513936022313234E-04   0.1995908735320041E+02   0.3318983502146513E-02
  66.7   0.1923335804963225E-03   0.3090714620430941E-01   0.5966749402487351E+00   0.2628524619816574E-06   0.7416859760524157E+01   0.1549614758864548E-04   0.1994924920891496E+02   0.3487264759312566E-02
  70.0   0.2124638022817213E-03   0.3091156932344246E-01   0.5967832359838627E+00   0.2524662941527172E-06   0.7399597620008624E+01   0.1584460794404653E-04   0.1993944930996807E+02   0.3656040336416681E-02
  73.3   0.2332206621157992E-03   0.3091584383502722E-01   0.5968921501875250E+00   0.2426878444046381E-06   0.7382383238435161E+01   0.1618562020680999E-04   0.1992968717624025E+02   0.3825869610562952E-02
  76.7   0.2545396476885301E-03   0.3091997412139181E-01   0.5970016644030459E+00   0.2335288944986893E-06   0.7365213873417484E+01   0.1652113358101861E-04   0.1991996233010274E+02   0.3996219729503968E-02
  80.0   0.2763574990901912E-03   0.3092396476336242E-01   0.5971117540125395E+00   0.2249551767215300E-06   0.7348088389889403E+01   0.1685136296486628E-04   0.1991027430155274E+02   0.4167616432022188E-02
  83.3   0.2986124830391992E-03   0.3092782044246845E-01   0.5972223884791988E+00   0.2169601340706755E-06   0.7331005120472124E+01   0.1717763656391908E-04   0.1990062263279309E+02   0.4339522442871692E-02
  86.7   0.3212447089967141E-03   0.3093154584782876E-01   0.5973335331803680E+00   0.2094992435850604E-06   0.7313963832188723E+01   0.1749971225938268E-04   0.1989100688137330E+02   0.4512437211332891E-02
  90.0   0.3441962889599794E-03   0.3093514560692451E-01   0.5974451495277414E+00   0.2025541450226007E-06   0.7296963638644002E+01   0.1781850638660205E-04   0.1988142662283480E+02   0.4685824937812848E-02
  93.3   0.3674115630681365E-03   0.3093862422638901E-01   0.5975571966507820E+00   0.1960756040161565E-06   0.7280004922480868E+01   0.1813350171056656E-04   0.1987188145206256E+02   0.4860165915290256E-02
  96.7   0.3908371637119389E-03   0.3094198604943153E-01   0.5976696313599205E+00   0.1900392579515620E-06   0.7263087302591665E+01   0.1844536136470181E-04   0.1986237098435381E+02   0.5034930310800855E-02
 100.0   0.4144221697222008E-03   0.3094523522705231E-01   0.5977824096436751E+00   0.1843956641023333E-06   0.7246211523368349E+01   0.1875342561430089E-04   0.1985289485533477E+02   0.5210585570315948E-02
